ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber
528,1022,1034,1029,11753,1,6,9,SO68411,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
535,1022,1034,1029,11753,1,6,9,SO68411,2,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,
528,1022,1034,1029,11841,1,19,6,SO68420,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
535,1022,1034,1029,11841,1,19,6,SO68420,2,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,
485,1022,1034,1029,11841,1,19,6,SO68420,3,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,
234,1022,1034,1029,11841,1,19,6,SO68420,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,
477,1023,1035,1030,11098,1,6,9,SO68475,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
484,1023,1035,1030,11116,1,6,9,SO68478,1,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,,
561,1023,1035,1030,11147,1,6,9,SO68538,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,
217,1023,1035,1030,11147,1,6,9,SO68538,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
465,1023,1035,1030,11147,1,6,9,SO68538,3,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,
474,1023,1035,1030,11253,1,19,6,SO68492,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,
465,1023,1035,1030,11253,1,19,6,SO68492,2,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,
537,1023,1035,1030,11256,1,100,1,SO68505,1,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,
528,1023,1035,1030,11256,1,100,1,SO68505,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
480,1023,1035,1030,11256,1,100,1,SO68505,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
590,1023,1035,1030,11364,1,6,9,SO68469,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,,
222,1023,1035,1030,11364,1,6,9,SO68469,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
590,1023,1035,1030,11365,1,6,9,SO68470,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,,
476,1023,1035,1030,11365,1,6,9,SO68470,2,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,
489,1023,1035,1030,11365,1,6,9,SO68470,3,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,
529,1023,1035,1030,11501,1,19,6,SO68484,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,
538,1023,1035,1030,11501,1,19,6,SO68484,2,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,
217,1023,1035,1030,11501,1,19,6,SO68484,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
575,1023,1035,1030,11604,1,98,10,SO68513,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,
479,1023,1035,1030,11604,1,98,10,SO68513,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,
536,1024,1036,1031,11019,1,19,6,SO68563,1,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,
528,1024,1036,1031,11019,1,19,6,SO68563,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
480,1024,1036,1031,11019,1,19,6,SO68563,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
568,1024,1036,1031,11042,2,100,4,SO68609,1,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,,
234,1024,1036,1031,11042,1,100,4,SO68609,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,
535,1024,1036,1031,11139,1,6,9,SO68541,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,
537,1024,1036,1031,11199,1,100,4,SO68589,1,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,
528,1024,1036,1031,11199,1,100,4,SO68589,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
485,1024,1036,1031,11199,1,100,4,SO68589,3,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,
473,1024,1036,1031,11199,1,100,4,SO68589,4,1,1,63.5,63.5,0,0,23.749,23.749,63.5,5.08,1.5875,,
539,1024,1036,1031,11203,1,19,6,SO68559,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,
529,1024,1036,1031,11203,1,19,6,SO68559,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,
537,1024,1036,1031,11221,1,100,4,SO68587,1,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,
528,1024,1036,1031,11221,1,100,4,SO68587,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
480,1024,1036,1031,11221,1,100,4,SO68587,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
537,1024,1036,1031,11318,1,100,1,SO68588,1,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,
528,1024,1036,1031,11318,1,100,1,SO68588,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
480,1024,1036,1031,11318,1,100,1,SO68588,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
479,1024,1036,1031,11375,1,98,10,SO68592,1,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,
477,1024,1036,1031,11375,1,98,10,SO68592,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
480,1024,1036,1031,11524,1,100,4,SO68558,1,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
475,1024,1036,1031,11640,1,19,6,SO68572,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,
537,1024,1036,1031,11721,1,100,4,SO68590,1,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,
528,1024,1036,1031,11721,1,100,4,SO68590,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
480,1024,1036,1031,11721,1,100,4,SO68590,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
217,1024,1036,1031,11736,1,100,4,SO68557,1,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
467,1024,1036,1031,11736,1,100,4,SO68557,2,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,
478,1025,1037,1032,11131,1,19,6,SO68646,1,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,
225,1025,1037,1032,11131,1,19,6,SO68646,2,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,
477,1025,1037,1032,11131,1,19,6,SO68646,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
529,1025,1037,1032,11186,1,100,4,SO68635,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,
480,1025,1037,1032,11207,1,100,1,SO68636,1,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
538,1025,1037,1032,11223,1,19,6,SO68637,1,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,
529,1025,1037,1032,11223,1,19,6,SO68637,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,
480,1025,1037,1032,11223,1,19,6,SO68637,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
363,1025,1037,1032,11251,1,19,6,SO68660,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,
478,1025,1037,1032,11251,1,19,6,SO68660,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,
477,1025,1037,1032,11251,1,19,6,SO68660,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
225,1025,1037,1032,11251,1,19,6,SO68660,4,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,
479,1025,1037,1032,11253,1,19,6,SO68624,1,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,
477,1025,1037,1032,11253,1,19,6,SO68624,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
217,1025,1037,1032,11253,1,19,6,SO68624,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
538,1025,1037,1032,11651,1,19,6,SO68638,1,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,
530,1026,1038,1033,11566,1,100,7,SO68711,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
217,1026,1038,1033,11566,1,100,7,SO68711,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
225,1026,1038,1033,11566,1,100,7,SO68711,3,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,
528,1026,1038,1033,11638,1,100,4,SO68712,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
537,1026,1038,1033,11638,1,100,4,SO68712,2,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,
222,1026,1038,1033,11638,1,100,4,SO68712,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
480,1026,1038,1033,11638,1,100,4,SO68689,1,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
535,1026,1038,1033,11784,1,19,6,SO68695,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,
528,1026,1038,1033,11784,1,19,6,SO68695,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
480,1026,1038,1033,11784,2,19,6,SO68695,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
561,1027,1039,1034,11151,1,6,9,SO68811,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,
225,1027,1039,1034,11151,1,6,9,SO68811,2,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,
575,1027,1039,1034,11423,1,100,8,SO68805,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,
225,1027,1039,1034,11423,1,100,8,SO68805,2,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,
561,1027,1039,1034,11427,1,100,8,SO68806,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,
541,1027,1039,1034,11427,1,100,8,SO68806,2,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,
530,1027,1039,1034,11427,1,100,8,SO68806,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
561,1027,1039,1034,11439,1,100,7,SO68807,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,
222,1027,1039,1034,11439,1,100,7,SO68807,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
478,1027,1039,1034,11467,1,6,9,SO68743,1,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,
477,1027,1039,1034,11467,1,6,9,SO68743,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
484,1027,1039,1034,11467,1,6,9,SO68743,3,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,,
474,1027,1039,1034,11619,1,19,6,SO68762,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,
228,1027,1039,1034,11619,1,19,6,SO68762,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,
528,1027,1039,1034,11921,1,6,9,SO68741,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
485,1027,1039,1034,11921,1,6,9,SO68741,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,
535,1028,1040,1035,11200,1,19,6,SO68833,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,
538,1028,1040,1035,11500,1,19,6,SO68830,1,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,
225,1028,1040,1035,11500,1,19,6,SO68830,2,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,
222,1028,1040,1035,11770,1,100,1,SO68827,1,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
528,1029,1041,1036,11195,1,100,1,SO68921,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
537,1029,1041,1036,11195,1,100,1,SO68921,2,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,
222,1029,1041,1036,11195,1,100,1,SO68921,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
467,1029,1041,1036,11195,1,100,1,SO68921,4,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,
237,1029,1041,1036,11330,1,19,6,SO68888,1,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,
589,1029,1041,1036,11368,1,6,9,SO68937,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,,
528,1029,1041,1036,11368,1,6,9,SO68937,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
536,1029,1041,1036,11368,1,6,9,SO68937,3,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,
485,1029,1041,1036,11368,1,6,9,SO68937,4,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,
491,1029,1041,1036,11368,1,6,9,SO68937,5,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,
573,1029,1041,1036,11428,1,100,8,SO68949,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,
530,1029,1041,1036,11428,1,100,8,SO68949,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
541,1029,1041,1036,11428,1,100,8,SO68949,3,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,
480,1029,1041,1036,11428,1,100,8,SO68949,4,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
484,1029,1041,1036,11502,1,19,6,SO68887,1,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,,
530,1029,1041,1036,11506,1,19,6,SO68901,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
222,1029,1041,1036,11506,1,19,6,SO68901,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
528,1029,1041,1036,11631,1,19,6,SO68907,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
535,1029,1041,1036,11631,1,19,6,SO68907,2,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,
472,1029,1041,1036,11631,1,19,6,SO68907,3,1,1,63.5,63.5,0,0,23.749,23.749,63.5,5.08,1.5875,,
477,1030,1042,1037,11262,1,19,6,SO68978,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
529,1030,1042,1037,11501,1,19,6,SO68967,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,
214,1030,1042,1037,11501,1,19,6,SO68967,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
465,1030,1042,1037,11501,1,19,6,SO68967,3,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,
484,1030,1042,1037,11506,1,19,6,SO68954,1,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,,
467,1030,1042,1037,11566,1,100,7,SO68992,1,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,
530,1030,1042,1037,11566,1,100,7,SO68992,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
535,1030,1042,1037,11802,1,19,6,SO68969,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,
480,1030,1042,1037,11802,1,19,6,SO68969,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
528,1030,1042,1037,11862,1,100,1,SO68994,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
537,1030,1042,1037,11862,1,100,1,SO68994,2,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,
480,1030,1042,1037,11862,1,100,1,SO68994,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
484,1030,1042,1037,11867,1,100,4,SO68953,1,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,,
477,1030,1042,1037,11922,1,19,6,SO68974,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
478,1030,1042,1037,11922,1,19,6,SO68974,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,
569,1031,1043,1038,11018,1,6,9,SO69087,1,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,,
479,1031,1043,1038,11018,1,6,9,SO69087,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,
477,1031,1043,1038,11018,1,6,9,SO69087,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
222,1031,1043,1038,11018,1,6,9,SO69087,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
571,1031,1043,1038,11027,1,6,9,SO69088,1,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,,
530,1031,1043,1038,11027,1,6,9,SO69088,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
541,1031,1043,1038,11027,1,6,9,SO69088,3,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,
480,1031,1043,1038,11027,2,6,9,SO69088,4,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
529,1031,1043,1038,11262,1,19,6,SO69033,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,
214,1031,1043,1038,11262,1,19,6,SO69033,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
565,1032,1044,1039,11025,1,6,9,SO69157,1,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,,
488,1032,1044,1039,11025,1,6,9,SO69157,2,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,
475,1032,1044,1039,11185,1,19,6,SO69111,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,
491,1032,1044,1039,11185,1,19,6,SO69111,2,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,
480,1032,1044,1039,11228,1,100,4,SO69106,1,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
529,1032,1044,1039,11277,1,19,6,SO69104,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,
214,1032,1044,1039,11277,1,19,6,SO69104,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
225,1032,1044,1039,11756,1,6,9,SO69159,1,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,
573,1032,1044,1039,11756,1,6,9,SO69159,2,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,
528,1032,1044,1039,11808,1,19,6,SO69123,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
537,1032,1044,1039,11808,1,19,6,SO69123,2,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,
486,1032,1044,1039,11808,1,19,6,SO69123,3,1,1,159,159,0,0,59.466,59.466,159,12.72,3.975,,
214,1033,1045,1040,11019,1,19,6,SO69177,1,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
535,1033,1045,1040,11149,1,6,9,SO69162,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,
480,1033,1045,1040,11285,1,100,4,SO69180,1,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
530,1033,1045,1040,11300,1,19,6,SO69182,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
480,1033,1045,1040,11300,2,19,6,SO69182,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
486,1033,1045,1040,11300,1,19,6,SO69182,3,1,1,159,159,0,0,59.466,59.466,159,12.72,3.975,,
541,1033,1045,1040,11391,1,100,8,SO69199,1,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,
530,1033,1045,1040,11391,1,100,8,SO69199,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
541,1033,1045,1040,11396,1,100,8,SO69200,1,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,
564,1033,1045,1040,11472,1,6,9,SO69243,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,
217,1033,1045,1040,11472,1,6,9,SO69243,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
467,1033,1045,1040,11472,2,6,9,SO69243,3,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,
477,1033,1045,1040,11495,1,100,8,SO69212,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
479,1033,1045,1040,11495,1,100,8,SO69212,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,
530,1033,1045,1040,11711,1,19,6,SO69181,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
535,1034,1046,1041,11176,1,19,6,SO69262,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,
528,1034,1046,1041,11176,1,19,6,SO69262,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
217,1034,1046,1041,11176,1,19,6,SO69262,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
228,1034,1046,1041,11176,1,19,6,SO69262,4,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,
480,1034,1046,1041,11518,1,100,1,SO69258,1,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
484,1034,1046,1041,11518,1,100,1,SO69258,2,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,,
529,1034,1046,1041,11519,1,19,6,SO69259,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,
539,1034,1046,1041,11519,1,19,6,SO69259,2,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,
217,1034,1046,1041,11519,1,19,6,SO69259,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
529,1035,1047,1042,11091,1,19,6,SO69332,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,
540,1035,1047,1042,11091,1,19,6,SO69332,2,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,
214,1035,1047,1042,11091,1,19,6,SO69332,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
530,1035,1047,1042,11185,1,19,6,SO69327,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
480,1035,1047,1042,11185,1,19,6,SO69327,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
484,1035,1047,1042,11185,1,19,6,SO69327,3,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,,
530,1035,1047,1042,11566,1,100,7,SO69357,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
480,1035,1047,1042,11566,2,100,7,SO69357,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
225,1035,1047,1042,11586,1,98,10,SO69362,1,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,
228,1036,1048,1043,11045,1,6,9,SO69572,1,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,
571,1036,1048,1043,11046,1,6,9,SO69653,1,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,,
465,1036,1048,1043,11046,1,6,9,SO69653,2,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,
214,1036,1048,1043,11046,1,6,9,SO69653,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
529,1036,1048,1043,11049,1,100,4,SO69583,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,
480,1036,1048,1043,11049,1,100,4,SO69583,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
530,1036,1048,1043,11176,1,19,6,SO69587,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
222,1036,1048,1043,11176,1,19,6,SO69587,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
538,1036,1048,1043,11211,1,19,6,SO69589,1,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,
480,1036,1048,1043,11211,1,19,6,SO69589,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
537,1036,1048,1043,11219,1,100,1,SO69614,1,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,
480,1036,1048,1043,11219,1,100,1,SO69614,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
